id,total_spots,enrolled_students,location,schedule,period,number,teacher_id,subject_code
17996,92,0,FGA - SALA I9 / S10,7M1234,2022.2,5,2372,FGA0158
17997,130,0,FGA - SALA S9,24M12,2022.2,1,369,FGA0160
17998,130,0,FGA - SALA I9,46T45,2022.2,2,2358,FGA0160
17999,80,0,FGA - SALA I10,24T45,2022.2,3,2334,FGA0160
18000,130,0,FGA - SALA S3,46M12,2022.2,1,2361,FGA0161
18001,240,0,FGA - SALA ANFITEATRO,24T45,2022.2,2,2362,FGA0161
18002,130,0,FGA - SALA S1,35M34,2022.2,3,60,FGA0161
18003,240,0,FGA - SALA ANFITEATRO,2M12,2022.2,1,2298,FGA0163
18004,130,0,FGA - SALA S3,2T23,2022.2,2,2287,FGA0163
18005,130,0,FGA - SALA ANFITEATRO,4T23,2022.2,3,2342,FGA0163
18006,80,0,FGA - SALA S2,35T23,2022.2,1,2364,FGA0164
18007,45,0,FGA - SALA I1,46T23,2022.2,2,2365,FGA0164
18008,80,0,FGA - SALA S2,35T45,2022.2,3,2364,FGA0164
18009,80,0,FGA - SALA S2,46M5 46T1,2022.2,4,2365,FGA0164
18010,60,0,FGA - SALA S4,46T45,2022.2,5,2365,FGA0164
18011,80,0,FGA - SALA ANFITEATRO,6M1234,2022.2,6,3170,FGA0164
18012,60,0,FGA - SALA I2,24M12,2022.2,7,3170,FGA0164
18013,60,0,FGA - SALA I2,35T23,2022.2,1,2366,FGA0166
18014,45,0,FGA - SALA S2 E S1,46M34,2022.2,1,2367,FGA0167
18015,70,0,FGA - SALA I10,246M12,2022.2,1,2367,FGA0168
18016,70,0,FGA - SALA I10,246M12,2022.2,1,2368,FGA0168
18017,70,0,FGA - SALA I10,235M34,2022.2,2,2338,FGA0168
18018,70,0,FGA - SALA S10,356T45,2022.2,3,2354,FGA0168
18019,70,0,FGA - SALA S10,235M34,2022.2,4,2368,FGA0168
18020,75,0,FGA - SALA S10,246M12,2022.2,5,2356,FGA0168
18021,60,0,FGA - SALA S7,46M12,2022.2,1,2369,FGA0169
18022,80,0,FGA - SALA S09 E S4,26M12,2022.2,1,658,FGA0170
18023,45,0,FGA - SALA I7,35T23,2022.2,1,2351,FGA0172
18024,48,0,FGA - SALA I5,35M34,2022.2,2,2370,FGA0172
18025,42,0,FGA - SALA S7 E I6,24M34,2022.2,1,2323,FGA0173
18026,51,0,FGA - SALA MOCAP,35M12,2022.2,2,2370,FGA0173
18027,45,0,FGA - SALA S5,35T45,2022.2,1,189,FGA0175
18028,45,0,FGA - SALA I5,35T23,2022.2,1,2379,FGA0177
18029,50,0,FGA - SALA I9,35M34,2022.2,1,2291,FGA0179
18030,50,0,FGA - SALA S7,35T45,2022.2,2,2371,FGA0179
18031,130,0,FGA - SALA S3,35T45,2022.2,1,2280,FGA0184
18032,130,0,FGA - SALA I9,35T23,2022.2,2,2372,FGA0184
18033,2,0,FGA - SALA I8 E LAB ELET,2M1234 4M12,2022.2,1,2293,FGA0186
18034,2,0,FGA - SALA S8 E LAB ELET,6M12 24T45,2022.2,2,2327,FGA0186
18035,2,0,FGA - SALA S8 E LAB ELET,6M12 24T45,2022.2,2,2325,FGA0186
18036,15,0,FGA - SALA S6 E LAB MAT,35T45,2022.2,1,2320,FGA0188
18037,15,0,FGA - SALA S6 E LAB MAT,3T45 56T4,2022.2,2,2320,FGA0188
18038,15,0,FGA - SALA S6 E LAB MAT,3T45 5T4 6T5,2022.2,3,2320,FGA0188
18039,45,0,FGA - SALA I4,246M34,2022.2,1,2373,FGA0190
18040,45,0,FGA - SALA I4,35T23,2022.2,1,2321,FGA0191
18041,45,0,FGA - SALA I4,35T23,2022.2,1,2319,FGA0191
18042,25,0,FGA - LDTEA SALA 3,46T23,2022.2,1,2374,FGA0194
18043,45,0,FGA - SALA I1,35T6 35N1,2022.2,1,2280,FGA0195
18044,45,0,FGA - SALA LAB SS,35M12,2022.2,1,2312,FGA0201
18045,25,0,FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3,26M34 4M3,2022.2,1,2369,FGA0204
18046,25,0,FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3,26M34 4M3,2022.2,1,2375,FGA0204
18047,20,0,FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3,26M34 4M4,2022.2,2,2375,FGA0204
18048,20,0,FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3,26M34 4M4,2022.2,2,2369,FGA0204
18049,46,0,FGA - SALA I8,35T23,2022.2,1,2349,FGA0206
18050,60,0,FGA - SALA MOCAP,26M12,2022.2,1,2283,FGA0208
18051,41,0,FGA - SALA I6,26M34,2022.2,1,2283,FGA0210
18052,42,0,FGA - SALA I7 E I8,24T45,2022.2,1,2376,FGA0211
18053,20,0,FGA - SALA I4 (Manutenção Automotiva),2T2345,2022.2,1,2374,FGA0214
18054,16,0,FGA - SALA I5 e MULTIUSO (Fund.Veículos Elétricos),25T23,2022.2,2,2322,FGA0214
18055,45,0,FGA - SALA MOCAP / SALA I1,46M12,2022.2,1,2377,FGA0219
18056,45,0,FGA - SALA I1,35T45,2022.2,1,2366,FGA0221
18057,20,0,FGA - I7,35M34,2022.2,1,2329,FGA0224
18058,16,0,FGA - LAB SHP,35M34,2022.2,1,217,FGA0226
18059,45,0,FGA - SALA S5,24M12,2022.2,1,97,FGA0228
18060,40,0,FGA - SALA I6,35T23,2022.2,1,2371,FGA0229
18061,30,0,FGA - SALA I8,35M12,2022.2,1,2355,FGA0230
18062,45,0,FGA - SALA I1 E S7,24M34,2022.2,1,2378,FGA0232
18063,16,0,FGA - SALA I3,24T45,2022.2,1,2298,FGA0233
18064,10,0,FGA - LAB TERMODINÂMICA,2T2345,2022.2,1,2375,FGA0235
18065,50,0,FGA - SALA S7 E MOCAP,24T45,2022.2,1,2347,FGA0238
18066,72,0,FGA - SALA S9 E MOCAP,24T23,2022.2,2,2347,FGA0238
18067,51,0,FGA - SALA I8,35T45,2022.2,1,2350,FGA0240
18068,55,0,FGA - SALA MOCAP e Lab SS,35T45,2022.2,2,2339,FGA0240
18069,40,0,FGA - SALA I2 E I7,24T45,2022.2,1,2359,FGA0242
18070,44,0,FGA - I6,24M5 24T1,2022.2,2,2359,FGA0242
18071,55,0,FGA - SALA S5 E S6,24T23,2022.2,1,2376,FGA0244
18072,35,0,FGA - SALA S-1 e ANFITEATRO,4T45 6T2345,2022.2,1,2292,FGA0250
18073,130,0,FGA - SALA S-1 e ANFITEATRO,4T45 6T2345,2022.2,2,2306,FGA0250
18074,35,0,FGA - SALA S-1 e ANFITEATRO,4T45 6T2345,2022.2,3,3171,FGA0250
18075,35,0,FGA - SALA S-1 e ANFITEATRO,4T45 6T2345,2022.2,4,2348,FGA0250
18076,130,0,FGA - SALA S-1 e ANFITEATRO,4T45 6T2345,2022.2,5,2343,FGA0250
18077,25,0,FGA - LAB TERMODINÂMICA/ LAB TERMOFLUIDOS,46M12 2T5,2022.2,1,2327,FGA0252
18078,25,0,FGA - LAB TERMODINÂMICA/ LAB TERMOFLUIDOS,46M12 2T5,2022.2,1,2375,FGA0252
18079,130,0,FGA - ANFITEATRO,24M34,2022.2,1,2295,FGA0254
18080,45,0,FGA - SALA S5,35M34,2022.2,1,2308,FGA0258
18081,25,0,FGA - SALA S5,46T23,2022.2,1,2377,FGA0259
18082,12,0,FGA - SALA I8 / MOCAP,6T2345,2022.2,1,2318,FGA0261
18083,40,0,FGA - SALA I3 / SALA S6 / LAB ELETR,4M345 6M34,2022.2,1,2326,FGA0262
18084,45,0,FGA - SALA S5,35M12,2022.2,1,2344,FGA0265
18085,15,0,FGA - SALA MULTIUSO,35M12,2022.2,1,2352,FGA0266
18086,60,0,FGA - SALA I3,24T23,2022.2,1,2378,FGA0267
18087,10,0,SALA MULTIUSO - FGA,46M12,2022.2,1,2355,FGA0268
18088,8,0,FGA - SALA LAB SHP,24T23,2022.2,1,2299,FGA0270
18089,8,0,FGA - SALA LAB SHP,4M5 2T23 4T1,2022.2,2,2299,FGA0270
18090,60,0,FGA - SALA S7,35T23,2022.2,1,2381,FGA0273
18091,45,0,FGA - SALA S8,24T23,2022.2,1,2346,FGA0274
18092,45,0,FGA - SALA S8,35M34,2022.2,1,2372,FGA0275
18093,60,0,FGA - SALA S7,35M34,2022.2,1,2381,FGA0278
18094,40,0,FGA - SALA I7,35T6 35N1,2022.2,2,2353,FGA0278
18095,40,0,FGA - SALA I-5,46M5 46T1,2022.2,1,3171,FGA0281
18096,15,0,FGA - SALA MULTIUSO,46T23,2022.2,1,2360,FGA0282
18097,25,0,FGA - LAB TERMODINÂMICA,35M34 (25/10/2022 - 18/02/2023),2022.2,1,2297,FGA0283
18098,30,0,FGA - LDTEA SALA 3,24M34 (25/10/2022 - 18/02/2023),2022.2,1,97,FGA0285
18099,30,0,FGA - CONTEINER 04,35M12 (25/10/2022 - 18/02/2023),2022.2,1,2337,FGA0286
18100,20,0,SALA FGA - LDTEA 2,35M34 (25/10/2022 - 18/02/2023),2022.2,2,2297,FGA0291
18101,45,0,FGA - SALA I3,46M5 46T1 (25/10/2022 - 18/02/2023),2022.2,1,2340,FGA0292
18146,50,0,Sala de Seminários - Ipol,7M234 2N123 (05/09/2022 - 08/10/2022),2022.2,1,2391,POL0002
18147,50,0,BSA N A1 09/41,6T2345,2022.2,1,2406,POL0003
18148,30,0,local a designar,7T3456,2022.2,1,2388,POL0005
18149,50,26,Sala de Seminários - Ipol,7M234 2N123 (01/08/2022 - 03/09/2022),2022.2,1,2415,POL0005
18150,50,0,Sala de Seminários - Ipol,5N123 (04/08/2022 - 06/10/2022),2022.2,1,3172,POL0007
18151,50,0,Sala de Seminários - Ipol,7M23 2N123 (03/12/2022 - 16/01/2023),2022.2,1,3173,POL0009
18152,50,0,PJC BT 020,35T45,2022.2,1,2413,POL0011
18153,50,0,Sala de Seminários - Ipol,25N123 (10/10/2022 - 10/11/2022),2022.2,1,305,POL0011
18154,50,0,PJC BT 012,24T23,2022.2,2,2396,POL0011
18155,50,0,PJC BT 012,35M12,2022.2,3,2392,POL0011
18156,53,0,PJC BT 012,24N34,2022.2,4,2388,POL0011
18157,60,0,BSA N A1 60/41,6N1234,2022.2,5,2388,POL0011
18158,60,0,BSA N A1 60/41,6N1234,2022.2,5,3174,POL0011
18159,102,0,4M3(ICC ANF. 5) 2M34(ICC ANF.14),24M34,2022.2,6,2393,POL0011
18160,100,0,ICC ANF. 6,24M12,2022.2,7,2394,POL0011
18161,100,0,4M12(ICC ANF.13) 2M12(ICC ANF.16),24M12,2022.2,8,2412,POL0011
18162,110,0,ICC ANF. 6,24T23,2022.2,9,2393,POL0011
18163,114,0,ICC ANF. 5,35N12,2022.2,10,2391,POL0011
18164,114,0,ICC ANF. 5,35N12,2022.2,10,2392,POL0011
18165,56,0,PJC BT 020,24N12,2022.2,11,2389,POL0011
18166,60,0,ICC ANF.13,24M34,2022.2,1,2397,POL0012
18167,60,0,ICC ANF.13,24T45,2022.2,2,2397,POL0012
18168,60,0,BSA N A1 58/41,24T23,2022.2,3,2398,POL0012
18169,60,0,ICC ANF. 6,24N34,2022.2,4,2389,POL0012
18170,50,27,Sala de Seminários - Ipol,5N123 (01/12/2022 - 09/02/2023),2022.2,1,114,POL0013
18171,50,0,3M12(PJC BT 125) 5M12(PJC BT 140),35M12,2022.2,1,3175,POL0013
18172,53,0,BSA N AT 29/41,24T23,2022.2,2,2400,POL0013
18173,50,0,Prédio IPOL/IREL - sala de atos.,35M34,2022.2,3,2401,POL0013
18174,60,0,BSA N A1 60/09,24T45,2022.2,1,2390,POL0017
18175,55,0,BSA N A1 39/41,24T45,2022.2,2,2392,POL0021
18176,50,0,BSA N AT 49/41,4T2345,2022.2,3,2411,POL0021
18177,50,0,BSA N AT 58/41,35M34,2022.2,1,2415,POL0029
18178,50,0,BSA N A1 19/41,35M12,2022.2,1,2401,POL0030
18179,50,0,BSA N A1 58/41,24M34,2022.2,1,2406,POL0032
18180,57,0,BSA N AT 29/41,24T45,2022.2,1,2398,POL0033
18181,50,0,BSA N AT 58/41,24T23,2022.2,1,2390,POL0035
18182,51,0,BSA N A1 29/41,24T45,2022.2,1,2405,POL0036
18183,65,0,BSA N AT 49/41,35T23,2022.2,1,2404,POL0037
18184,50,0,PJC BT 076,24T23,2022.2,1,2405,POL0049
18185,50,0,PAT AT 012,24M12,2022.2,1,2407,POL0053
18186,50,0,PJC BT 005,24M34,2022.2,1,2395,POL0055
18187,55,0,BSA N AT 39/41,24N34,2022.2,2,3174,POL0055
18188,55,0,BSA N AT 39/41,24N34,2022.2,2,2416,POL0055
18189,50,0,BSA N A1 58/41,24M12,2022.2,3,1599,POL0055
18190,50,0,BSA N AT 29/41,6T2345,2022.2,1,2389,POL0062
18191,21,0,Prédio IPOL/IREL - sala de atos.,24M34,2022.2,2,2407,POL0062
18192,50,0,BSA N A1 49/41,24T23,2022.2,3,2416,POL0062
18193,50,0,BSA N A1 19/41,35M34,2022.2,1,2409,POL0065
18194,50,0,BSA N A1 39/41,35T45,2022.2,2,2410,POL0065
18195,50,0,PAT AT 053,2M1234,2022.2,3,3176,POL0065
18196,20,0,BSA N A1 07/19,24M12,2022.2,1,2409,POL0079
18197,50,0,BSA N A1 60/41,35T23,2022.2,1,2411,POL0080
18198,69,0,Local à definir.,7N1234,2022.2,1,2400,POL0082
18199,50,0,BSA N A1 19/41,2T2345,2022.2,1,2399,POL0088
18200,26,0,BSA N A1 07/08,24M34,2022.2,2,2394,POL0088
18201,50,0,BSA N A1 60/41,35T45,2022.2,1,2411,POL0117
18202,50,0,BSA N AT 49/41,35N12,2022.2,2,299,POL0117
18203,50,0,BSA N AT 49/41,35N12,2022.2,2,3177,POL0117
18204,60,0,BSA N A1 60/09,6N1234,2022.2,1,2397,POL0118
18205,50,0,PJC BT 133,24N12,2022.2,1,3177,POL0119
18206,50,0,PJC BT 133,24N12,2022.2,1,3174,POL0119
18207,30,0,ICC AT- 098,2M12 5M34,2022.2,1,2418,BOT0004
18208,30,0,ICC AT- 098,2M12 5M34,2022.2,1,2417,BOT0004
18209,40,0,5M12(BSA S B2 47/10) 2M12(ICC ANF. 8),25M12,2022.2,2,2418,BOT0004
18210,40,0,5M12(BSA S B2 47/10) 2M12(ICC ANF. 8),25M12,2022.2,2,2417,BOT0004
18211,40,0,BSA S B1 34/10,2M12 3T45,2022.2,3,2418,BOT0004
18212,40,0,BSA S B1 34/10,2M12 3T45,2022.2,3,2417,BOT0004
18213,40,0,BSA S B1 41/10,2M1234,2022.2,4,2418,BOT0004
18214,40,0,BSA S B1 41/10,2M1234,2022.2,4,2417,BOT0004
18215,40,0,BSA S B2 34/10,5N1234,2022.2,5,2417,BOT0004
18216,40,0,BSA S B2 34/10,5N1234,2022.2,5,2418,BOT0004
18217,40,0,BSA S B1 11/10,2M12 6M34,2022.2,6,2418,BOT0004
18218,40,0,BSA S B1 11/10,2M12 6M34,2022.2,6,2417,BOT0004
18219,30,0,ICC AT- 097/8,45M12,2022.2,1,946,BOT0006
18220,30,0,ICC BT 016/62,45M34,2022.2,2,946,BOT0006
18221,25,0,ICC BT 168,24M34 5M12,2022.2,1,2420,BOT0008
18222,25,0,ICC BT 168,24M34 5M12,2022.2,1,2421,BOT0008
18223,25,0,ICC BT 168,24M34 5M12,2022.2,1,2419,BOT0008
18224,25,0,4M34(ICC ANF.12) 2M34(ICC ANF. 5) 5M12(ICC BSS 665),24M34 5M12,2022.2,2,2419,BOT0008
18225,40,0,BSA S BT 47/10,245M34,2022.2,3,2421,BOT0008
18226,40,0,BSA S BT 41/10,245M34,2022.2,4,2420,BOT0008
18227,40,0,BSA S B1 34/10,3T23 5T2345,2022.2,5,2422,BOT0008
18228,40,0,BSA S B1 47/13,2N1234 4N34,2022.2,6,2423,BOT0008
18229,10,0,Depto de Botânica,7M1234,2022.2,1,2425,BOT0013
18230,10,0,Depto de Botânica,7M1234,2022.2,2,2420,BOT0013
18231,10,0,Depto de Botânica,23M5 23T1,2022.2,3,2424,BOT0013
18232,6,0,Depto de Botânica,7T2345,2022.2,4,2426,BOT0013
18233,6,0,A definir,7T2345,2022.2,5,2427,BOT0013
18234,10,0,Depto de Botânica,7M1234,2022.2,7,2429,BOT0013
18235,5,0,a definir,23M5 23T1,2022.2,8,2422,BOT0013
18236,5,0,Depto de Botânica,7M1234,2022.2,9,2419,BOT0013
18237,1,0,Depto de Botânica,4M1234,2022.2,10,2418,BOT0013
18238,2,0,defenir,7M1234,2022.2,11,2423,BOT0013
18239,4,0,Depto de Botânica,7T2345,2022.2,12,2419,BOT0013
18240,4,0,Depto de Botânica,7T2345,2022.2,12,2421,BOT0013
18241,5,0,Depto de botanica,7M1234,2022.2,13,2428,BOT0013
18242,4,0,Local à definir.,4M123,2022.2,1,2423,BOT0017
18243,40,0,BSA S B2 47/10,2T2345,2022.2,1,2430,BOT0020
18244,40,0,BSA S B2 47/10,2T2345,2022.2,1,2425,BOT0020
18245,41,0,BSA S B1 34/13,3N1234,2022.2,2,2430,BOT0020
18246,41,0,BSA S B1 34/13,3N1234,2022.2,2,2425,BOT0020
18247,10,0,Depto de Botânica,7M1234,2022.2,1,946,BOT0026
18248,8,0,Local à definir.,7T56 7N1234,2022.2,1,2420,BOT0032
18249,8,0,Local à definir.,7M12345 7T1,2022.2,2,2422,BOT0032
18250,4,0,Local à definir.,7M12345 7T1,2022.2,3,2427,BOT0032
18251,5,0,Local à definir.,7M12345 7T1,2022.2,4,2421,BOT0032
18252,5,0,Local à definir.,7M12345 7T1,2022.2,4,2419,BOT0032
18253,2,0,Depto de Botânica,5M1234 5T23,2022.2,5,2429,BOT0032
18254,2,0,defenir,7M5 7T12345,2022.2,6,2423,BOT0032
18255,8,0,Local à definir.,7M12345 7T1,2022.2,7,2419,BOT0032
18256,6,0,Depto de Botânica,23M5 23T1,2022.2,1,2431,BOT0035
18257,10,0,Depto de Botânica,2N1234,2022.2,2,2426,BOT0035
18258,10,0,a definir,7N1234,2022.2,3,2425,BOT0035
18259,50,0,BSA S B2 41/10,6M1234,2022.2,1,2431,BOT0044
18260,40,0,ICC AT 158/19,6M1234,2022.2,2,3178,BOT0044
18261,40,0,BSA S B1 19/13,3T2345,2022.2,4,2431,BOT0044
18262,40,0,BSA S B1 19/13,3T2345,2022.2,4,2428,BOT0044
18263,41,0,BSA S B1 41/13,6T2345,2022.2,5,3178,BOT0044
18264,41,0,BSA S B1 41/13,6T2345,2022.2,5,2432,BOT0044
18265,40,0,BSA S B1 47/10,5M1234,2022.2,6,2432,BOT0044
18266,40,0,BSA S B1 47/10,5M1234,2022.2,6,2426,BOT0044
18267,40,0,BSA S B1 11/13,6N1234,2022.2,7,2428,BOT0044
18268,20,0,IB H1-29/10,4M1234,2022.2,1,2428,BOT0050
18269,40,0,ICC BT 620,24M34 2T23,2022.2,1,2427,BOT0071
18270,20,0,IB HT 29/10,4T2345,2022.2,2,2430,BOT0073
18271,12,0,IB HT 29/10,5T2345,2022.2,3,2431,BOT0073
18272,12,0,IB HT 29/10,5T2345,2022.2,3,2430,BOT0073
18273,5,0,Depto de Botânica,6T56 6N1234,2022.2,1,2430,BOT0075
18274,40,0,BSA S B1 34/10,4N12,2022.2,1,2425,BOT0077
18275,40,0,PAT AT 133,5T45,2022.2,2,2425,BOT0077
18276,40,0,4T23(ICC BT 143) 6M12(ICC BT 027),6M12 4T23,2022.2,1,2429,BOT0078
18277,40,0,ICC BT 048,46N12,2022.2,2,2429,BOT0078
18278,23,0,BSA S BT 34/10,6M34 6T2345,2022.2,1,2442,CEL0001
18279,23,0,BSA S BT 34/10,6M34 6T2345,2022.2,1,2477,CEL0001
18280,23,0,a designar,6M34 6T2345,2022.2,2,2460,CEL0001
18281,23,0,a designar,6M34 6T2345,2022.2,2,2442,CEL0001
18282,40,0,BSA S B2 54/13,2M1234,2022.2,1,2437,CEL0002
18283,40,0,BSA S B2 54/13,2M1234,2022.2,1,2438,CEL0002
18284,20,0,ICC AT 091/8,5M2345,2022.2,1,2440,CEL0003
18285,20,0,ICC AT- 085/8,5M1234,2022.2,2,2439,CEL0003
18286,40,0,BSA S BT 47/10,3T2345,2022.2,1,2441,CEL0004
18287,40,0,BSA S BT 41/13,5T45,2022.2,1,2442,CEL0005
18288,40,0,BSA S B2 41/10,5M34,2022.2,1,2442,CEL0006
18289,35,0,ICC BT 012/62,7M12345 7T123456,2022.2,1,2482,CEL0007
18290,40,0,BSA S B1 19/13,5T2345,2022.2,1,2444,CEL0008
18291,40,0,BSA S B1 19/13,5T2345,2022.2,1,2443,CEL0008
18292,40,0,BSA S B1 19/13,5T2345,2022.2,1,2445,CEL0008
18293,40,0,BSA S BT 26/10,3M12,2022.2,2,2447,CEL0009
18294,40,0,BSA S BT 26/10,3M12,2022.2,2,2446,CEL0009
18295,40,0,A1 42/63 (FCE),3M5 3T1,2022.2,4,1723,CEL0009
18296,40,0,A1 42/63 (FCE),4M5 4T1,2022.2,5,1723,CEL0009
18297,40,0,ICC AT 118/7,4T2345,2022.2,1,3179,CEL0011
18298,40,0,ICC AT 118/7,4T2345,2022.2,1,2449,CEL0011
18299,40,0,ICC AT 118/7,2T2345,2022.2,2,3179,CEL0011
18300,40,0,ICC AT 118/7,2T2345,2022.2,2,2449,CEL0011
18301,40,0,BSA S B1 11/13,5T23,2022.2,1,2449,CEL0012
18302,40,0,BSA S B2 41/10,4T23,2022.2,1,2450,CEL0013
18303,40,0,BSA S B1 26/13,35T23,2022.2,1,2452,CEL0023
18304,40,0,BSA S B1 26/13,35T23,2022.2,1,2451,CEL0023
18305,40,0,BSA S BT 47/13,46N12,2022.2,2,2453,CEL0023
18306,46,0,BSA S BT 11/13,6T2345,2022.2,4,2453,CEL0023
18307,15,0,BSAS B2 16/9,4M1234,2022.2,5,2454,CEL0023
18308,40,0,BSA S B1 47/13,5T2345,2022.2,1,2455,CEL0025
18309,40,0,BSA S B1 34/10,5M1234,2022.2,2,2455,CEL0025
18310,40,0,BSA S B1 19/10,5M1234,2022.2,3,2456,CEL0025
18311,40,0,BSA S B1 41/10,5M1234,2022.2,4,2444,CEL0025
18312,2,0,a designar,7N1234,2022.2,1,2446,CEL0033
18313,15,0,a designar,7N1234,2022.2,2,2458,CEL0033
18314,15,0,a designar,23M5 23T1,2022.2,3,2445,CEL0033
18315,2,0,a designar,7T1234,2022.2,4,2460,CEL0033
18316,5,0,a designar,7T1234,2022.2,5,2461,CEL0033
18317,5,0,Lab de Microbiologia,7M1234,2022.2,7,2459,CEL0033
18318,5,0,Lab de Biologia Molecular,2345N4,2022.2,8,2477,CEL0033
18319,2,1,defenir,7T2345,2022.2,9,2436,CEL0033
18320,30,0,BSA S BT 54/13,25T45,2022.2,1,2447,CEL0042
18321,30,0,BSA S BT 54/13,25T45,2022.2,1,2464,CEL0042
18322,41,0,BSA S B1 41/13,5T2345,2022.2,1,2463,CEL0050
18323,40,0,BSA S B2 34/10,3N1234,2022.2,2,2465,CEL0050
18324,40,0,BSA S B2 41/10,3T2345,2022.2,3,2466,CEL0050
18325,40,0,BSA S B2 41/10,3M1234,2022.2,4,2459,CEL0050
18326,40,0,BSA S B2 47/10,3T2345,2022.2,5,2439,CEL0050
18327,6,0,BSAS B2 21/9,6N1234,2022.2,1,2457,CEL0052
18328,80,0,BSA S A2 16/22,246T23,2022.2,1,2437,CEL0054
18329,80,0,BSA S A2 16/22,246T23,2022.2,1,2447,CEL0054
18330,80,0,BSA S A1 16/22,3N12 4N1234,2022.2,2,2468,CEL0054
18331,80,0,BSA S A2 16/37,2T45 46T23,2022.2,3,2469,CEL0054
18332,80,0,BSA S A2 16/37,2T45 46T23,2022.2,3,2470,CEL0054
18333,80,0,BSA S A2 16/37,46M12 3T23,2022.2,4,2438,CEL0054
18334,80,0,BSA S A2 16/37,46M12 3T23,2022.2,4,2446,CEL0054
18335,80,0,BSA S A1 16/22,246T23,2022.2,5,2471,CEL0054
18336,80,0,BSA S A1 16/22,246T23,2022.2,5,2472,CEL0054
18337,10,0,a definir,7T2345,2022.2,1,2447,CEL0056
18338,30,0,ICC BT 048,3M1234,2022.2,2,2474,CEL0060
18339,5,0,BSA S BT 34/10,46M34 5M12,2022.2,1,2446,CEL0062
18340,45,0,ICC BT 048,2M1234,2022.2,1,1557,CEL0066
18341,75,0,BSA S A2 16/22,234M34,2022.2,1,2472,CEL0067
18342,75,0,BSA S A2 16/22,234M34,2022.2,1,2471,CEL0067
18343,2,0,a designar,7T3456 7N1234,2022.2,1,2477,CEL0072
18344,8,0,a designar,2345N34,2022.2,2,2475,CEL0072
18345,5,0,a designar,7T123456 7N12,2022.2,3,2467,CEL0072
18346,2,0,a designar,7T56 6N34 7N1234,2022.2,4,2473,CEL0072
18347,4,0,Lab Biologia Molecular,23N1234,2022.2,5,2460,CEL0072
18348,5,0,Lab de imunologia Aplicada,56N1234,2022.2,6,2443,CEL0072
18349,5,0,a definir,7M12345 7T123,2022.2,7,2476,CEL0072
18350,3,0,A DESIGNAR,7M1234 7T2345,2022.2,8,1669,CEL0072
18351,6,0,FUP,4M1234 6T2345,2022.2,9,2182,CEL0072
18352,6,0,a definir,47N1234,2022.2,10,2449,CEL0072
18353,5,0,a definir,7M12345 7T1,2022.2,1,2451,CEL0074
18354,10,0,a designar,7T56 7N1234,2022.2,2,2453,CEL0074
18355,5,0,Laboratorio de Biologia Teórica,7M12345 7T1,2022.2,3,2452,CEL0074
18356,5,0,a designar,7M12345 7T1,2022.2,4,2447,CEL0074
18357,5,0,a designar,7T3456 7N12,2022.2,1,2478,CEL0076
18358,15,0,a designar,7T123456,2022.2,2,2458,CEL0076
18359,5,0,a designar,2N1234 4N12,2022.2,3,2467,CEL0076
18360,2,0,a designar,234N12,2022.2,4,2463,CEL0076
18361,5,0,Lab de Microbiologia,4M12345 4T1,2022.2,5,2466,CEL0076
18362,5,0,Lab de Microbiologia,2N1234 3N12,2022.2,6,2459,CEL0076
18363,5,0,a designar,6N12 7N1234,2022.2,7,2465,CEL0076
18364,7,0,lab de Enzimologia,234M5 234T1,2022.2,8,2438,CEL0076
18365,5,0,a definir,6N1234 7N34,2022.2,9,2476,CEL0076
18366,47,0,46M12 4M34(BSA S B1 34/10) 3M34(BSA S AT 14/15),3M34 4M1234 6M12,2022.2,1,2462,CEL0077
18367,54,0,BSA S B1 54/13,3M34,2022.2,1,2463,CEL0079
18368,25,0,ICC BT 168,3T2345,2022.2,1,2458,CEL0081
18369,41,0,BSA S B2 34/10,35M34 4T45,2022.2,1,2464,CEL0082
18370,41,0,BSA S B2 34/10,35M34 4T45,2022.2,1,2446,CEL0082
18371,40,0,a designar,4N1234 6N12,2022.2,2,2464,CEL0082
18372,40,0,a designar,4N1234 6N12,2022.2,2,2454,CEL0082
18373,20,0,BSA S B2 33/9,6M1234,2022.2,1,2464,CEL0083
18374,20,0,BSA S B2 54/13,6T2345,2022.2,2,2454,CEL0083
18375,25,0,BSA S B2 19/9,6M1234,2022.2,3,2454,CEL0083
18376,20,0,BSA S A2 16/30,6T2345,2022.2,1,2452,CEL0087
18377,49,0,BSA S B1 26/13,26T45,2022.2,1,2466,CEL0088
18378,40,0,BSA S B1 47/13,26T45,2022.2,1,2480,CEL0089
18379,50,0,BSA S B1 54/13,35N12,2022.2,2,2476,CEL0089
18380,50,0,BSA S B1 54/13,35T23,2022.2,3,2475,CEL0089
18381,50,0,BSA S B1 54/13,25M34,2022.2,4,2479,CEL0089
18382,50,0,BSA S B1 54/13,25M34,2022.2,4,2458,CEL0089
18383,50,0,BSA S B1 54/13,24T23,2022.2,5,2479,CEL0089
18384,50,0,BSA S B1 54/13,24T23,2022.2,5,2458,CEL0089
18385,40,0,2M12(BSA S B2 47/10) 4T45(BSA S B2 54/10),2M12 4T45,2022.2,6,3180,CEL0089
