turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_depto
1,2022.2,João Paulo Alves Oliveira,6N1234,0,30.0,BSA S B2 34/10,DSC0070,420
1,2022.2,Wallace Enrico Boaventura Goncalves Dos Santos,6N1234,0,30.0,BSA S B2 34/10,DSC0070,420
1,2022.2,Erica Lima Costa De Menezes,4N1234,0,30.0,BSA S B1 47/10,DSC0072,420
1,2022.2,Natalia Fernandes De Andrade,3N1234,0,30.0,BSA S A2 16/22,DSC0073,420
1,2022.2,Ana Valeria Machado Mendonca,3N1234,0,30.0,BSA S A2 16/22,DSC0073,420
1,2022.2,Luana Dias Da Costa,3N1234,0,30.0,BSA S A2 16/22,DSC0073,420
1,2022.2,Lila Louise Moreira Martins Franco,5N1234,0,30.0,BSA S B1 54/10,DSC0075,420
1,2022.2,Alexandre Jorge De Medeiros Fernandes,5T6 5N1,0,25.0,BSA S B2 18/9,DSC0076,420
1,2022.2,Maria Paula Do Amaral Zaitune,5T6 5N1,0,25.0,BSA S B2 18/9,DSC0076,420
1,2022.2,Thais Branquinho Oliveira Fragelli,5T6 5N1,0,25.0,BSA S B2 18/9,DSC0076,420
1,2022.2,Claudia Mara Pedrosa,4N234,0,30.0,BSA S B1 41/10,DSC0078,420
1,2022.2,Everton Luis Pereira,4N234,0,30.0,BSA S B1 41/10,DSC0078,420
1,2022.2,Natan Monsores De Sa,4N1234,0,30.0,BSA S B1 11/10,DSC0079,420
2,2022.2,Wallace Enrico Boaventura Goncalves Dos Santos,7M12345 7T1 2N1234,0,20.0,ULEG Sala de Informática Maior (sem computador),DSC0083,420
2,2022.2,Rosamaria Giatti Carneiro,7M12345 7T1 2N1234,0,20.0,ULEG Sala de Informática Maior (sem computador),DSC0083,420
2,2022.2,Helena Eri Shimizu,7M12345 7T1 2N1234,0,20.0,ULEG Sala de Informática Maior (sem computador),DSC0083,420
2,2022.2,Ivan Ricardo Zimmermann,7M12345 7T1 2N1234,0,20.0,ULEG Sala de Informática Maior (sem computador),DSC0083,420
2,2022.2,Maria Paula Do Amaral Zaitune,7M12345 7T1 2N1234,0,20.0,ULEG Sala de Informática Maior (sem computador),DSC0083,420
2,2022.2,Natan Monsores De Sa,7M12345 7T1 2N1234,0,20.0,ULEG Sala de Informática Maior (sem computador),DSC0083,420
2,2022.2,Silvia Badim Marques,7M12345 7T1 2N1234,0,20.0,ULEG Sala de Informática Maior (sem computador),DSC0083,420
2,2022.2,Rafael Santos Santana,7M12345 7T1 2N1234,0,20.0,ULEG Sala de Informática Maior (sem computador),DSC0083,420
2,2022.2,Jonas Lotufo Brant De Carvalho,7M12345 7T1 2N1234,0,20.0,ULEG Sala de Informática Maior (sem computador),DSC0083,420
2,2022.2,Patricia De Souza Rezende Anderle,7M12345 7T1 2N1234,0,20.0,ULEG Sala de Informática Maior (sem computador),DSC0083,420
2,2022.2,Claudia Mara Pedrosa,7M12345 7T1 2N1234,0,20.0,ULEG Sala de Informática Maior (sem computador),DSC0083,420
1,2022.2,Jonas Lotufo Brant De Carvalho,4M1234,0,30.0,BSA S B2 54/10,DSC0086,420
1,2022.2,Maria Da Graca Luderitz Hoefel,4M1234,0,30.0,BSA S B2 54/10,DSC0086,420
1,2022.2,Denise Osorio Severo,4M1234,0,30.0,BSA S B2 54/10,DSC0086,420
1,2022.2,Alejandro Goldberg,4M1234,0,30.0,BSA S B2 54/10,DSC0086,420
1,2022.2,Marcela Lopes Santos,5N1234,0,22.0,ULEG Laboratório de Informática Menor,DSC0089,420
1,2022.2,Jonas Lotufo Brant De Carvalho,5N1234,0,22.0,ULEG Laboratório de Informática Menor,DSC0089,420
2,2022.2,Alexandre Jorge De Medeiros Fernandes,5T2345,0,7.0,ULEG Laboratório de Informática Menor,DSC0090,420
2,2022.2,Rosamaria Giatti Carneiro,5T2345,0,7.0,ULEG Laboratório de Informática Menor,DSC0090,420
2,2022.2,Denise De Lima Costa Furlanetto,5T2345,0,7.0,ULEG Laboratório de Informática Menor,DSC0090,420
3,2022.2,Wallace Enrico Boaventura Goncalves Dos Santos,4N1234,0,30.0,BSA S AT 14/15,DSC0090,420
3,2022.2,Ivan Ricardo Zimmermann,4N1234,0,30.0,BSA S AT 14/15,DSC0090,420
4,2022.2,Alexandre Jorge De Medeiros Fernandes,4T2345,0,1.0,A definir,DSC0090,420
1,2022.2,Denise De Lima Costa Furlanetto,4N1234,0,30.0,BSA S BT 41/10,DSC0092,420
1,2022.2,Maria Paula Do Amaral Zaitune,35N34,0,30.0,PAT AT 132,DSC0093,420
4,2022.2,Lila Louise Moreira Martins Franco,4N12,0,20.0,BSA S BT 19/10,DSC0094,420
5,2022.2,Larissa Polejack Brambatti,3M34,0,25.0,ICC SUL AT 149/19,DSC0094,420
6,2022.2,Josenaide Engracia Dos Santos,4M34,0,25.0,ICC AT 149/19,DSC0094,420
7,2022.2,Josenaide Engracia Dos Santos,3M5 3T1,0,20.0,FGA - LDTEA SALA REUNIÃO 1,DSC0094,420
1,2022.2,Ivan Ricardo Zimmermann,2N1234,0,30.0,BSA S BT 41/10,DSC0095,420
1,2022.2,Denise Osorio Severo,2N1234 (25/10/2022 - 18/02/2023),0,30.0,Sala de Informática Maior (sem computador),DSC0099,420
1,2022.2,Wallace Enrico Boaventura Goncalves Dos Santos,2N1234 (25/10/2022 - 18/02/2023),0,30.0,Sala de Informática Maior (sem computador),DSC0099,420
1,2022.2,Rosamaria Giatti Carneiro,2N1234 (25/10/2022 - 18/02/2023),0,30.0,Sala de Informática Maior (sem computador),DSC0099,420
1,2022.2,Erica Lima Costa De Menezes,2N1234 (25/10/2022 - 18/02/2023),0,30.0,Sala de Informática Maior (sem computador),DSC0099,420
2,2022.2,Denise De Lima Costa Furlanetto,5T2345,0,4.0,ULEG Laboratório de Informática Menor,DSC0156,420
2,2022.2,Alexandre Jorge De Medeiros Fernandes,5T2345,0,4.0,ULEG Laboratório de Informática Menor,DSC0156,420
3,2022.2,Wallace Enrico Boaventura Goncalves Dos Santos,4N1234,0,15.0,BSA S AT 14/15,DSC0156,420
3,2022.2,Ivan Ricardo Zimmermann,4N1234,0,15.0,BSA S AT 14/15,DSC0156,420
1,2022.2,Marlene De Jesus Silva Santos,35M34,0,40.0,PJC BT 124,SER0001,563
2,2022.2,Renata Priscila Oliveira Fonseca,5N1234,0,40.0,PJC BT 093,SER0001,563
1,2022.2,Valdenizia Bento Peixoto,24M34,0,40.0,PAT AT 133,SER0007,563
1,2022.2,Liliam Dos Reis Souza Santos,24M12,0,44.0,PJC BT 061,SER0015,563
2,2022.2,Ailta Barros De Souza,24N34,0,40.0,PJC BT 036,SER0015,563
1,2022.2,Marileia Goin,24M12,0,40.0,PJC BT 076,SER0024,563
2,2022.2,Leonardo Rodrigues De Oliveira Ortegal,24N34,0,40.0,PJC BT 053,SER0024,563
1,2022.2,Thayane Duarte Queiroz,35M12,0,40.0,PAT AT 068,SER0033,563
1,2022.2,Thiago Bazi Brandao,35M12,0,40.0,PAT AT 068,SER0033,563
2,2022.2,Djonatan Kaic Ribeiro De Souza,4N1234,0,40.0,PAT AT 053,SER0033,563
1,2022.2,Valdenizia Bento Peixoto,24M12,0,40.0,PJC BT 053,SER0035,563
2,2022.2,Miriam De Souza Leao Albuquerque,4N1234,0,40.0,PJC BT 100,SER0035,563
1,2022.2,Hayeska Costa Barroso,6M1234,0,40.0,PAT AT 060,SER0048,563
2,2022.2,Thayane Duarte Queiroz,3N1234,0,40.0,PAT AT 060,SER0048,563
1,2022.2,Isabela Ramos Ribeiro,35M12,0,40.0,PAT AT 076,SER0052,563
2,2022.2,Evilasio Da Silva Salvador,3N1234,0,40.0,PAT AT 061,SER0052,563
1,2022.2,Cristiano Guedes De Souza,3N1234,0,40.0,PJC BT 085,SER0060,563
1,2022.2,Taise Cristina Gomes Clementino De Negreiros,6T2345,0,40.0,PAT AT 021,SER0062,563
1,2022.2,Janaina Lopes Do Nascimento Duarte,3T2345,0,40.0,PJC BT 124,SER0071,563
1,2022.2,Andreia De Oliveira,35M34,0,40.0,PJC BT 108,SER0076,563
2,2022.2,Gabriela Fernandes Chaves Lira,5N1234,0,40.0,PJC BT 085,SER0076,563
1,2022.2,Simone Rocha Da Rocha Pires Monteiro,6M1234,0,40.0,PAT AT 052,SER0096,563
2,2022.2,Livia Barbosa Pereira,3N1234,0,40.0,PAT AT 052,SER0096,563
1,2022.2,Hayeska Costa Barroso,35M34,0,43.0,PJC BT 125,SER0101,563
2,2022.2,Djonatan Kaic Ribeiro De Souza,35N34,0,40.0,PJC BT 053,SER0101,563
1,2022.2,Marileia Goin,24M34,0,41.0,PJC BT 077,SER0103,563
2,2022.2,Tiberio Lima Oliveira,2N1234,0,40.0,PJC BT 101,SER0103,563
1,2022.2,Leonardo Rodrigues De Oliveira Ortegal,24M34,0,40.0,PJC BT 076,SER0105,563
2,2022.2,Janaina Lopes Do Nascimento Duarte,2N1234,0,40.0,PJC BT 092,SER0105,563
1,2022.2,Liliam Dos Reis Souza Santos,6M34 7M12345 7T123456 7N12,0,8.0,PAT AT 133,SER0107,563
2,2022.2,Gabriela Fernandes Chaves Lira,6M34 7M12345 7T123456 7N12,0,9.0,PJC BT 100,SER0107,563
3,2022.2,Thayane Duarte Queiroz,6M34 7M12345 7T123456 7N12,0,9.0,PJC BT 108,SER0107,563
4,2022.2,Lucelia Luiz Pereira,7M12345 7T123456 27N12,0,9.0,PJC BT 044,SER0107,563
5,2022.2,Simone Rocha Da Rocha Pires Monteiro,7M12345 7T123456 27N12,0,12.0,PJC BT 148,SER0107,563
6,2022.2,Cristiano Guedes De Souza,7M12345 7T123456 27N12,0,9.0,PAT AT 045,SER0107,563
1,2022.2,Anabelle Carrilho Da Costa,6M34 7M12345 7T123456 7N12,0,12.0,BSA N A1 60/41,SER0109,563
2,2022.2,Tiberio Lima Oliveira,6M34 7M12345 7T123456 7N12,0,7.0,BSA N A1 49/41,SER0109,563
3,2022.2,Kenia Augusta Figueiredo,7M12345 7T123456 27N12,0,15.0,BSA N A1 07/11,SER0109,563
4,2022.2,Miriam De Souza Leao Albuquerque,7M12345 7T123456 27N12,0,13.0,BSA N A1 07/19,SER0109,563
1,2022.2,Perci Coelho De Souza,24M34,0,40.0,PAT AT 061,SER0110,563
2,2022.2,Reginaldo Ghiraldelli,3N1234,0,40.0,PAT AT 053,SER0110,563
1,2022.2,Perci Coelho De Souza,35M12,0,40.0,PAT AT 069,SER0112,563
2,2022.2,Ailta Barros De Souza,6N1234,0,40.0,PAT AT 044,SER0112,563
1,2022.2,Maria Lucia Lopes Da Silva,24M34,0,42.0,PJC BT 140,SER0113,563
2,2022.2,Camila Potyara Pereira,6N1234,0,41.0,PAT AT 108,SER0113,563
1,2022.2,Patricia Cristina Da Silva Pinheiro,4M1234,0,40.0,PAT AT 068,SER0115,563
2,2022.2,Anabelle Carrilho Da Costa,4N1234,0,40.0,PAT AT 060,SER0115,563
1,2022.2,Anabelle Carrilho Da Costa,23M5 23T1,0,1.0,A DEFINIR,SER0118,563
2,2022.2,Ailta Barros De Souza,23M5 23T1,0,2.0,A DEFINIR,SER0118,563
3,2022.2,Hayeska Costa Barroso,23M5 23T1,0,3.0,A DEFINIR,SER0118,563
4,2022.2,Janaina Lopes Do Nascimento Duarte,23M5 23T1,0,3.0,A DEFINIR,SER0118,563
5,2022.2,Evilasio Da Silva Salvador,23M5 23T1,0,3.0,A DEFINIR,SER0118,563
6,2022.2,Simone Rocha Da Rocha Pires Monteiro,45M5 45T1,0,6.0,A DEFINIR,SER0118,563
7,2022.2,Marileia Goin,7M1234,0,6.0,A DEFINIR,SER0118,563
8,2022.2,Andreia De Oliveira,7M1234,0,6.0,A DEFINIR,SER0118,563
10,2022.2,Valdenizia Bento Peixoto,7M1234,0,6.0,A DEFINIR,SER0118,563
11,2022.2,Lucelia Luiz Pereira,2M1234,0,6.0,A DEFINIR,SER0118,563
12,2022.2,Maria Lucia Lopes Da Silva,2T1234,0,7.0,A DEFINIR,SER0118,563
1,2022.2,Valdenizia Bento Peixoto,23M5 23T1,0,2.0,A DEFINIR,SER0119,563
2,2022.2,Lucelia Luiz Pereira,45M5 45T1,0,2.0,A DEFINIR,SER0119,563
3,2022.2,Evilasio Da Silva Salvador,45M5 45T1,0,3.0,A DEFINIR,SER0119,563
4,2022.2,Liliam Dos Reis Souza Santos,45M5 45T1,0,3.0,A DEFINIR,SER0119,563
5,2022.2,Simone Rocha Da Rocha Pires Monteiro,23M5 23T1,0,1.0,A DEFINIR,SER0119,563
6,2022.2,Anabelle Carrilho Da Costa,3N1234,0,6.0,A DEFINIR,SER0119,563
7,2022.2,Isabela Ramos Ribeiro,7M1234,0,6.0,A DEFINIR,SER0119,563
8,2022.2,Janaina Lopes Do Nascimento Duarte,7M1234,0,6.0,A DEFINIR,SER0119,563
9,2022.2,Ailta Barros De Souza,7M1234,0,6.0,A DEFINIR,SER0119,563
10,2022.2,Hayeska Costa Barroso,4567T6,0,6.0,A DEFINIR,SER0119,563
1,2022.2,Marileia Goin,6M5 24T6 6T1,0,3.0,A DEFINIR,SER0120,563
2,2022.2,Hayeska Costa Barroso,6M5 23T6 6T1,0,2.0,A DEFINIR,SER0120,563
3,2022.2,Janaina Lopes Do Nascimento Duarte,6M5 23T6 6T1,0,2.0,A DEFINIR,SER0120,563
4,2022.2,Liliam Dos Reis Souza Santos,23M5 23T1,0,2.0,A DEFINIR,SER0120,563
5,2022.2,Evilasio Da Silva Salvador,6M5 23T6 6T1,0,2.0,A DEFINIR,SER0120,563
6,2022.2,Valdenizia Bento Peixoto,45M5 45T1,0,1.0,A DEFINIR,SER0120,563
1,2022.2,Lucelia Luiz Pereira,23M5 23T1,0,2.0,A DEFINIR,SER0121,563
2,2022.2,Anabelle Carrilho Da Costa,6M5 23T6 6T1,0,3.0,A DEFINIR,SER0121,563
3,2022.2,Hayeska Costa Barroso,7M1234,0,6.0,A DEFINIR,SER0121,563
4,2022.2,Evilasio Da Silva Salvador,7M1234,0,6.0,A DEFINIR,SER0121,563
5,2022.2,Valdenizia Bento Peixoto,4567T6,0,6.0,A DEFINIR,SER0121,563
1,2022.2,Newton Narciso Gomes Junior,35M12,0,40.0,PAT AT 085,SER0127,563
2,2022.2,Taise Cristina Gomes Clementino De Negreiros,5N1234,0,40.0,PAT AT 052,SER0127,563
1,2022.2,Maria Lucia Lopes Da Silva,35M34,0,40.0,PJC BT 116,SER0130,563
2,2022.2,Djonatan Kaic Ribeiro De Souza,35N12,0,40.0,PJC BT 092,SER0130,563
2,2022.2,Thiago Bazi Brandao,35N12,0,40.0,PJC BT 092,SER0130,563
1,2022.2,Marlene De Jesus Silva Santos,3T1234,0,1.0,-,SER0131,563
1,2022.2,Livia Barbosa Pereira,6M1234,0,15.0,PAT AT 140,SER0132,563
2,2022.2,Tiberio Lima Oliveira,6N1234,0,15.0,a definir,SER0132,563
1,2022.2,Renata Priscila Oliveira Fonseca,6M1234,0,15.0,PAT AT 012,SER0133,563
1,2022.2,Andrea Prado Abreu Reis Liserre,3N1234,0,40.0,Térreo - Sala 06,TEC0001,361
1,2022.2,Daniel Richard Sant Ana,2N34,0,33.0,Térreo - Sala 02,TEC0002,361
1,2022.2,Daniel Richard Sant Ana,2N12,0,36.0,Térreo - Sala 02,TEC0003,361
1,2022.2,Daniel Richard Sant Ana,2T2345,0,20.0,Térreo - Sala 02,TEC0007,361
2,2022.2,Chenia Rocha Figueiredo Avila,5T2345,0,40.0,Mezanino Norte,TEC0007,361
1,2022.2,Vanda Alice Garcia Zanoni,6M1234,0,42.0,Mezanino Sul,TEC0013,361
1,2022.2,Oscar Luis Ferreira,67M5,0,39.0,Local à definir.,TEC0014,361
2,2022.2,Oscar Luis Ferreira,67T1,0,38.0,Local à definir.,TEC0014,361
3,2022.2,Chenia Rocha Figueiredo Avila,67T6,0,36.0,Local à definir.,TEC0014,361
4,2022.2,Chenia Rocha Figueiredo Avila,7N12,0,36.0,Local à definir.,TEC0014,361
1,2022.2,Ana Carolina Cordeiro Correia Lima,6N34,0,36.0,Térreo - Sala 06,TEC0016,361
2,2022.2,Caio Frederico E Silva,3T45,0,46.0,Térreo - Ateliê 1,TEC0016,361
1,2022.2,Gustavo De Luna Sales,35T23,0,40.0,Subsolo - Desenho e Plástica e Informática 1,TEC0017,361
1,2022.2,Marcio Augusto Roma Buzar,35M1234,0,43.0,Térreo - Sala 06,TEC0018,361
1,2022.2,Claudia Estrela Porto,35M1234,0,33.0,Mezanino Norte,TEC0019,361
2,2022.2,Carlos Eduardo Luna De Melo,35M1234,0,30.0,Térreo - Sala 02,TEC0019,361
1,2022.2,Luis Alejandro Perez Pena,24N12,0,30.0,Térreo - Sala 06,TEC0022,361
2,2022.2,Jose Manoel Morales Sanchez,2T2345,0,30.0,Térreo - Sala 06,TEC0022,361
1,2022.2,Luis Alejandro Perez Pena,24N34,0,30.0,Térreo - Sala 06,TEC0023,361
2,2022.2,Luis Alejandro Perez Pena,3T2345,0,28.0,Térreo - Sala 05,TEC0023,361
1,2022.2,Marcio Albuquerque Buson,7M2345,0,40.0,Subsolo - Desenho e Plástica,TEC0026,361
2,2022.2,Marcio Albuquerque Buson,5M1234,0,42.0,Subsolo - Desenho e Plástica,TEC0026,361
1,2022.2,Maria Do Carmo De Lima Bezerra,4T45,0,19.0,Subsolo - Desenho e Plástica,TEC0027,361
2,2022.2,Maria Do Carmo De Lima Bezerra,6N12,0,15.0,Subsolo - Desenho e Plástica,TEC0027,361
3,2022.2,Orlando Vinicius Rangel Nunes,4T45,0,21.0,Subsolo - Desenho e Plástica,TEC0027,361
4,2022.2,Orlando Vinicius Rangel Nunes,6N12,0,17.0,Subsolo - Desenho e Plástica,TEC0027,361
1,2022.2,Ana Carolina Cordeiro Correia Lima,6N12,0,33.0,Térreo - Sala 06,TEC0028,361
2,2022.2,Ana Carolina Cordeiro Correia Lima,3T23,0,42.0,Térreo - Sala 05,TEC0028,361
1,2022.2,Ana Carolina Cordeiro Correia Lima,2N12,0,33.0,Mezanino Sala 01,TEC0029,361
2,2022.2,Ana Carolina Cordeiro Correia Lima,3T45,0,42.0,Térreo - Sala 05,TEC0029,361
1,2022.2,Joao Da Costa Pantoja,5N1234,0,43.0,Térreo - Sala 05,TEC0038,361
1,2022.2,Joao Da Costa Pantoja,3N1234,0,36.0,Térreo - Sala 05,TEC0039,361
1,2022.2,Andrea Prado Abreu Reis Liserre,2N1234,0,38.0,Térreo - Sala 05,TEC0041,361
1,2022.2,Joara Cronemberger Ribeiro Silva,3N12,0,33.0,Mezanino Sala 02 / Subsolo - Informática 2,TEC0042,361
1,2022.2,Vanda Alice Garcia Zanoni,4N12,0,36.0,Térreo - Sala 05,TEC0043,361
1,2022.2,Vanda Alice Garcia Zanoni,4N34,0,36.0,Térreo - Sala 05,TEC0044,361
1,2022.2,Marcos Thadeu Queiroz Magalhaes,67M5 67T1,0,15.0,Somente para utilizar PIBIC para aproveitar ENSAIO,TAU0001,362
2,2022.2,Marcos Thadeu Queiroz Magalhaes,7N1234,0,15.0,Somente para utilizar PIBIC para aproveitar ENSAIO,TAU0001,362
1,2022.2,Aline Stefania Zim,3N1234,0,38.0,Térreo - Ateliê 1,TAU0002,362
2,2022.2,Monica Fiuza Gondim,35T23,0,44.0,Térreo - Ateliê 1,TAU0002,362
2,2022.2,Mafalda Fabiene Ferreira Pantoja,35T23,0,44.0,Térreo - Ateliê 1,TAU0002,362
1,2022.2,Carlos Henrique Magalhaes De Lima,3N1234,0,35.0,Térreo - Sala 02 / Térreo - Ateliê 2,TAU0005,362
1,2022.2,Cecilia Gomes De Sa,3N1234,0,35.0,Térreo - Sala 02 / Térreo - Ateliê 2,TAU0005,362
1,2022.2,Ana Paula Campos Gurgel,3N1234,0,35.0,Térreo - Sala 02 / Térreo - Ateliê 2,TAU0005,362
2,2022.2,Gabriel Dorfman,35T23,0,42.0,Térreo - Ateliê 2,TAU0005,362
3,2022.2,Ana Paula Campos Gurgel,35T45,0,36.0,Térreo - Sala 02,TAU0005,362
1,2022.2,Ana Paula Campos Gurgel,5N1234,0,30.0,Térreo - Sala 02 / Térreo - Ateliê 2,TAU0006,362
1,2022.2,Carlos Henrique Magalhaes De Lima,5N1234,0,30.0,Térreo - Sala 02 / Térreo - Ateliê 2,TAU0006,362
1,2022.2,Cecilia Gomes De Sa,5N1234,0,30.0,Térreo - Sala 02 / Térreo - Ateliê 2,TAU0006,362
2,2022.2,Gabriel Dorfman,35T45,0,39.0,Térreo - Ateliê 2,TAU0006,362
3,2022.2,Ana Paula Campos Gurgel,35T23,0,33.0,Térreo - Sala 02,TAU0006,362
1,2022.2,Bruno Pedro Alves De Campos,5N1234,0,30.0,Mezanino - Sala 02,TAU0007,362
2,2022.2,Gabriel Dorfman,35M12,0,30.0,Térreo - Ateliê 2,TAU0007,362
3,2022.2,Ana Elisabete De Almeida Medeiros,35M34,0,30.0,Mezanino - Sala 01,TAU0007,362
1,2022.2,Renan Do Nascimento Balzani,46N34,0,30.0,Térreo - Sala 02,TAU0008,362
2,2022.2,Maria Fernanda Derntl,5T2345,0,38.0,Térreo - Sala 05,TAU0008,362
1,2022.2,Reinaldo Guedes Machado,35M34,0,20.0,Térreo - Sala 01,TAU0009,362
2,2022.2,Ana Paula Campos Gurgel,5M1234,0,30.0,Mezanino - Sala 02,TAU0009,362
2,2022.2,Andrey Rosenthal Schlee,5M1234,0,30.0,Mezanino - Sala 02,TAU0009,362
3,2022.2,Andrey Rosenthal Schlee,5N1234,0,30.0,Térreo - Sala 06,TAU0009,362
4,2022.2,Reinaldo Guedes Machado,46M34,0,20.0,Térreo - Sala 01,TAU0009,362
1,2022.2,Leandro De Sousa Cruz,4T2345,0,45.0,Térreo - Sala 05,TAU0011,362
2,2022.2,Mafalda Fabiene Ferreira Pantoja,2N1234,0,36.0,Mezanino - Sala 02,TAU0011,362
2,2022.2,Andre Goncalves Da Costa,2N1234,0,36.0,Mezanino - Sala 02,TAU0011,362
2,2022.2,Andre Goncalves Da Costa,2345M5,0,4.0,Local à definir.,TAU0012,362
3,2022.2,Patricia Silva Gomes,2345M5,0,6.0,Local à definir.,TAU0012,362
4,2022.2,Daniel Richard Sant Ana,2345M5,0,4.0,Local à definir.,TAU0012,362
5,2022.2,Ana Paula Campos Gurgel,2345M5,0,6.0,Local à definir.,TAU0012,362
6,2022.2,Liza Maria Souza De Andrade,2345M5,0,4.0,Local à definir.,TAU0012,362
9,2022.2,Cynthia Nojimoto,2345M5,0,6.0,Local à definir.,TAU0012,362
12,2022.2,Marcia Urbano Troncoso,2345M5,0,4.0,Local à definir.,TAU0012,362
13,2022.2,Carlos Henrique Magalhaes De Lima,2345M5,0,4.0,Local à definir.,TAU0012,362
14,2022.2,Renan Do Nascimento Balzani,2345M5,0,10.0,Local à definir.,TAU0012,362
15,2022.2,Luis Alejandro Perez Pena,2345M5,0,4.0,Local à definir.,TAU0012,362
16,2022.2,Gabriela De Souza Tenorio,2345M5,0,6.0,Local à definir.,TAU0012,362
17,2022.2,Eliel Americo Santana Da Silva,2345M5,0,6.0,Local à definir.,TAU0012,362
18,2022.2,Leandro De Sousa Cruz,2345M5,0,6.0,Local à definir.,TAU0012,362
19,2022.2,Frederico Flosculo Pinheiro Barreto,2345M5,0,8.0,Local à definir.,TAU0012,362
20,2022.2,Erica Mitie Umakoshi Kuniochi,2345M5,0,4.0,Local à definir.,TAU0012,362
21,2022.2,Flaviana Barreto Lira,2345M5,0,4.0,Local à definir.,TAU0012,362
22,2022.2,Marcio Albuquerque Buson,2345M5,0,4.0,Local à definir.,TAU0012,362
23,2022.2,Caio Frederico E Silva,2345M5,0,4.0,Local à definir.,TAU0012,362
25,2022.2,Benny Schvarsberg,2345M5,0,4.0,Local à definir.,TAU0012,362
26,2022.2,Vania Raquel Teles Loureiro,2345M5,0,4.0,Local à definir.,TAU0012,362
27,2022.2,Joao Da Costa Pantoja,2345M5,0,4.0,Local à definir.,TAU0012,362
29,2022.2,Ana Carolina Cordeiro Correia Lima,2345M5,0,4.0,A definir,TAU0012,362
32,2022.2,Ana Clara Giannecchini,2345M5,0,4.0,Local a definir,TAU0012,362
33,2022.2,Carlos Henrique Magalhaes De Lima,7N1234,0,4.0,Local a definir,TAU0012,362
1,2022.2,Patricia Silva Gomes,4N1234,0,30.0,Térreo - Ateliê 3,TAU0013,362
2,2022.2,Ana Clara Giannecchini,6M1234,0,40.0,Térreo - Ateliê 1,TAU0013,362
2,2022.2,Patricia Silva Gomes,6M1234,0,40.0,Térreo - Ateliê 1,TAU0013,362
3,2022.2,Orlando Vinicius Rangel Nunes,2M1234,0,30.0,Subsolo - Oficina de Maquete,TAU0013,362
1,2022.2,Miguel Gally De Andrade,4N1234,0,30.0,Subsolo -Desenho e Plástica,TAU0025,362
2,2022.2,Miguel Gally De Andrade,2T3456,0,40.0,Subsolo -Desenho e Plástica,TAU0025,362
1,2022.2,Danglei De Castro Pereira,24N34,0,40.0,PAT AT 092,TEL0003,580
2,2022.2,Regina Dalcastagne,5T2345,0,40.0,PAT AT 133,TEL0003,580
1,2022.2,Joao Goncalves Ferreira Christofaro Silva,24M12,0,44.0,PAT AT 045,TEL0006,580
4,2022.2,Joao Goncalves Ferreira Christofaro Silva,24N12,0,40.0,PAT AT 085,TEL0006,580
1,2022.2,Ana Laura Dos Reis Correa,6M1234,0,42.0,PAT AT 044,TEL0007,580
2,2022.2,Ana Laura Dos Reis Correa,7M1234,0,42.0,PAT AT 036,TEL0007,580
3,2022.2,Ana Helena Barbosa De Oliveira,35T23,0,41.0,PAT AT 068,TEL0007,580
1,2022.2,Ana Claudia Da Silva,6M1234,0,43.0,PAT AT 037,TEL0008,580
2,2022.2,Ana Helena Barbosa De Oliveira,35N12,0,41.0,PAT AT 069,TEL0008,580
3,2022.2,Ana Helena Barbosa De Oliveira,35N34,0,40.0,PAT AT 044,TEL0008,580
1,2022.2,Lucia Helena Marques Ribeiro,24M5 24T1,0,44.0,PAT AT 021,TEL0011,580
4,2022.2,Joao Goncalves Ferreira Christofaro Silva,24N34,0,42.0,PAT AT 061,TEL0011,580
5,2022.2,Joao Goncalves Ferreira Christofaro Silva,24M34,0,42.0,PAT AT 093,TEL0011,580
1,2022.2,Gabriel Victor Rocha Pinezi,6N1234,0,45.0,PAT AT 052,TEL0014,580
2,2022.2,Rogerio Da Silva Lima,24M34,0,41.0,PAT AT 100,TEL0014,580
4,2022.2,Virginia Maria Vasconcelos Leal,6M1234,0,42.0,PAT AT 085,TEL0014,580
7,2022.2,Piero Luis Zanetti Eyben,24M34,0,40.0,PAT AT 101,TEL0014,580
9,2022.2,Ricardo Araujo,24N12,0,44.0,PAT AT 092,TEL0014,580
11,2022.2,Ricardo Araujo,24N34,0,41.0,PAT AT 068,TEL0014,580
2,2022.2,Henryk Siewierski,24M34,0,40.0,PAT AT 140,TEL0016,580
1,2022.2,Sandra Araujo De Lima Da Silva,35M34,0,41.0,3M34(PJC BT 148) 5M34(ICC BT 027),TEL0021,580
2,2022.2,Sandra Araujo De Lima Da Silva,35N12,0,12.0,PJC BT 133,TEL0021,580
1,2022.2,Deane Maria Fonseca De Castro E Costa,35T45,0,40.0,PAT AT 061,TEL0022,580
2,2022.2,Deane Maria Fonseca De Castro E Costa,35T6 35N1,0,40.0,PAT AT 100,TEL0022,580
3,2022.2,Augusto Rodrigues Da Silva Junior,2T2345,0,40.0,PAT AT 061,TEL0022,580
4,2022.2,Yara Dias Fortuna,24N34,0,41.0,PAT AT 069,TEL0022,580
1,2022.2,Andre Luis Gomes,4M1234,0,43.0,PAT AT 108,TEL0023,580
3,2022.2,Yara Dias Fortuna,35T45,0,41.0,PAT AT 060,TEL0023,580
